t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,est_x,est_y,est_yaw_deg,event
1.752,0,DRIVE,0.948,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
1.804,0,DRIVE,1.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
1.854,0,DRIVE,1.050,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
1.902,0,DRIVE,1.098,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
1.953,0,DRIVE,1.149,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.001,0,DRIVE,1.198,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.053,0,DRIVE,1.250,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.103,0,DRIVE,1.299,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.151,0,DRIVE,1.348,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.202,0,DRIVE,1.398,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.252,0,DRIVE,1.448,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.303,0,DRIVE,1.499,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.351,0,DRIVE,1.547,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.401,0,DRIVE,1.597,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.451,0,DRIVE,1.647,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.501,0,DRIVE,1.697,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.553,0,DRIVE,1.749,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.601,0,DRIVE,1.797,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.651,0,DRIVE,1.847,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.701,0,DRIVE,1.897,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.751,0,DRIVE,1.947,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.802,0,DRIVE,1.999,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.852,0,DRIVE,2.048,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.901,0,DRIVE,2.098,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
2.952,0,DRIVE,2.148,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.002,0,DRIVE,2.199,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.053,0,DRIVE,2.250,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.101,0,DRIVE,2.297,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.151,0,DRIVE,2.348,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.201,0,DRIVE,2.398,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.251,0,DRIVE,2.447,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.303,0,DRIVE,2.499,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.351,0,DRIVE,2.547,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.401,0,DRIVE,2.597,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.451,0,DRIVE,2.647,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.501,0,DRIVE,2.697,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.553,0,DRIVE,2.749,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.601,0,DRIVE,2.797,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.651,0,DRIVE,2.847,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.702,0,DRIVE,2.898,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.751,0,DRIVE,2.947,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.802,0,DRIVE,2.999,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.851,0,DRIVE,3.047,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.901,0,DRIVE,3.097,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
3.951,0,DRIVE,3.147,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.001,0,DRIVE,3.197,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.053,0,DRIVE,3.249,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.101,0,DRIVE,3.297,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.0,
4.153,0,DRIVE,3.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,FIN_DRIVE_leg0_TIMEOUT_3.3s
4.154,0,STOP_BEFORE_SPIN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.201,0,STOP_BEFORE_SPIN,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.252,0,STOP_BEFORE_SPIN,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.301,0,STOP_BEFORE_SPIN,0.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.352,0,STOP_BEFORE_SPIN,0.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.401,0,STOP_BEFORE_SPIN,0.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.452,0,STOP_BEFORE_SPIN,0.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.501,0,STOP_BEFORE_SPIN,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.551,0,STOP_BEFORE_SPIN,0.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.601,0,STOP_BEFORE_SPIN,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.651,0,STOP_BEFORE_SPIN,0.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.701,0,STOP_BEFORE_SPIN,0.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.751,0,STOP_BEFORE_SPIN,0.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.801,0,STOP_BEFORE_SPIN,0.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.851,0,STOP_BEFORE_SPIN,0.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.901,0,STOP_BEFORE_SPIN,0.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
4.951,0,STOP_BEFORE_SPIN,0.798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.001,0,STOP_BEFORE_SPIN,0.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.052,0,STOP_BEFORE_SPIN,0.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.102,0,STOP_BEFORE_SPIN,0.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.152,0,STOP_BEFORE_SPIN,0.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.203,0,STOP_BEFORE_SPIN,1.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,INICIO_DRIFT_leg0
5.204,0,DRIFT,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.251,0,DRIFT,0.048,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.302,0,DRIFT,0.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.351,0,DRIFT,0.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.401,0,DRIFT,0.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.451,0,DRIFT,0.248,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.505,0,DRIFT,0.301,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.552,0,DRIFT,0.349,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.601,0,DRIFT,0.398,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.652,0,DRIFT,0.448,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.701,0,DRIFT,0.498,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.754,0,DRIFT,0.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.801,0,DRIFT,0.598,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.851,0,DRIFT,0.648,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.901,0,DRIFT,0.698,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
5.951,0,DRIFT,0.748,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.003,0,DRIFT,0.799,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.051,0,DRIFT,0.848,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.101,0,DRIFT,0.898,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.151,0,DRIFT,0.948,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.201,0,DRIFT,0.998,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.254,0,DRIFT,1.051,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.302,0,DRIFT,1.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.351,0,DRIFT,1.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.402,0,DRIFT,1.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.452,0,DRIFT,1.249,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.503,0,DRIFT,1.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.551,0,DRIFT,1.348,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.601,0,DRIFT,1.398,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.652,0,DRIFT,1.449,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.703,0,DRIFT,1.499,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.754,0,DRIFT,1.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.801,0,DRIFT,1.598,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.852,0,DRIFT,1.648,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.903,0,DRIFT,1.700,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
6.952,0,DRIFT,1.748,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.004,0,DRIFT,1.800,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.051,0,DRIFT,1.848,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.103,0,DRIFT,1.899,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.152,0,DRIFT,1.948,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.202,0,DRIFT,1.999,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.254,0,DRIFT,2.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.302,0,DRIFT,2.099,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.351,0,DRIFT,2.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.401,0,DRIFT,2.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,0.0,
7.452,1,DRIFT,2.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,FIN_DRIFT_leg0_TIMEOUT_2.2s_2.25s
7.455,1,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
7.501,1,STOP_BEFORE_DRIVE,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
7.551,1,STOP_BEFORE_DRIVE,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
7.602,1,STOP_BEFORE_DRIVE,0.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
7.652,1,STOP_BEFORE_DRIVE,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
7.701,1,STOP_BEFORE_DRIVE,0.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
7.751,1,STOP_BEFORE_DRIVE,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
7.803,1,STOP_BEFORE_DRIVE,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
7.852,1,STOP_BEFORE_DRIVE,0.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
7.901,1,STOP_BEFORE_DRIVE,0.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
7.951,1,STOP_BEFORE_DRIVE,0.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.002,1,STOP_BEFORE_DRIVE,0.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.052,1,STOP_BEFORE_DRIVE,0.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.102,1,STOP_BEFORE_DRIVE,0.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.151,1,STOP_BEFORE_DRIVE,0.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.201,1,STOP_BEFORE_DRIVE,0.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.252,1,STOP_BEFORE_DRIVE,0.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.301,1,STOP_BEFORE_DRIVE,0.846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.351,1,STOP_BEFORE_DRIVE,0.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.401,1,STOP_BEFORE_DRIVE,0.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.451,1,STOP_BEFORE_DRIVE,0.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.501,1,DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.552,1,DRIVE,0.051,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.603,1,DRIVE,0.102,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.651,1,DRIVE,0.151,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.701,1,DRIVE,0.201,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.755,1,DRIVE,0.254,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.802,1,DRIVE,0.301,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.852,1,DRIVE,0.351,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.903,1,DRIVE,0.402,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
8.952,1,DRIVE,0.452,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.004,1,DRIVE,0.503,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.052,1,DRIVE,0.551,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.101,1,DRIVE,0.601,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.152,1,DRIVE,0.651,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.203,1,DRIVE,0.702,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.254,1,DRIVE,0.753,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.302,1,DRIVE,0.802,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.353,1,DRIVE,0.852,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.401,1,DRIVE,0.900,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.452,1,DRIVE,0.951,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.504,1,DRIVE,1.003,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.551,1,DRIVE,1.050,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.601,1,DRIVE,1.100,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.652,1,DRIVE,1.151,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.701,1,DRIVE,1.200,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.753,1,DRIVE,1.253,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.802,1,DRIVE,1.301,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.852,1,DRIVE,1.351,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.902,1,DRIVE,1.401,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
9.953,1,DRIVE,1.452,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.004,1,DRIVE,1.503,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.053,1,DRIVE,1.552,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.101,1,DRIVE,1.600,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.152,1,DRIVE,1.651,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.201,1,DRIVE,1.701,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.253,1,DRIVE,1.753,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.301,1,DRIVE,1.800,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.353,1,DRIVE,1.852,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.402,1,DRIVE,1.901,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.452,1,DRIVE,1.951,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.504,1,DRIVE,2.003,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.553,1,DRIVE,2.052,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.601,1,DRIVE,2.100,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.651,1,DRIVE,2.151,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
