t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,est_x,est_y,est_yaw_deg,event
1.301,0,DRIVE,0.497,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
1.351,0,DRIVE,0.547,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
1.401,0,DRIVE,0.597,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
1.451,0,DRIVE,0.647,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
1.501,0,DRIVE,0.697,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
1.552,0,DRIVE,0.747,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
1.601,0,DRIVE,0.797,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
1.652,0,DRIVE,0.847,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
1.702,0,DRIVE,0.897,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
1.753,0,DRIVE,0.948,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
1.804,0,DRIVE,1.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
1.853,0,DRIVE,1.048,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
1.902,0,DRIVE,1.098,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
1.951,0,DRIVE,1.147,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.002,0,DRIVE,1.198,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.051,0,DRIVE,1.247,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.102,0,DRIVE,1.298,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.151,0,DRIVE,1.347,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.201,0,DRIVE,1.397,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.251,0,DRIVE,1.447,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.302,0,DRIVE,1.497,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.352,0,DRIVE,1.547,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.402,0,DRIVE,1.597,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.452,0,DRIVE,1.648,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.501,0,DRIVE,1.697,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.551,0,DRIVE,1.747,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.602,0,DRIVE,1.798,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.651,0,DRIVE,1.847,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.701,0,DRIVE,1.897,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.752,0,DRIVE,1.948,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.804,0,DRIVE,2.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.852,0,DRIVE,2.047,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.901,0,DRIVE,2.097,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
2.951,0,DRIVE,2.147,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.001,0,DRIVE,2.197,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.052,0,DRIVE,2.248,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.101,0,DRIVE,2.297,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.152,0,DRIVE,2.348,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.202,0,DRIVE,2.397,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.251,0,DRIVE,2.447,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.301,0,DRIVE,2.497,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.352,0,DRIVE,2.547,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.401,0,DRIVE,2.597,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.451,0,DRIVE,2.647,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.501,0,DRIVE,2.697,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.552,0,DRIVE,2.747,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.602,0,DRIVE,2.798,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.652,0,DRIVE,2.847,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.703,0,DRIVE,2.899,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.753,0,DRIVE,2.949,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.804,0,DRIVE,3.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.851,0,DRIVE,3.047,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.902,0,DRIVE,3.097,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
3.951,0,DRIVE,3.147,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
4.002,0,DRIVE,3.197,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
4.052,0,DRIVE,3.247,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
4.102,0,DRIVE,3.297,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,
4.153,0,DRIVE,3.349,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,FIN_DRIVE_leg0
4.155,0,STOP_BEFORE_SPIN,0.001,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.201,0,STOP_BEFORE_SPIN,0.047,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.251,0,STOP_BEFORE_SPIN,0.097,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.301,0,STOP_BEFORE_SPIN,0.147,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.351,0,STOP_BEFORE_SPIN,0.197,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.401,0,STOP_BEFORE_SPIN,0.247,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.453,0,STOP_BEFORE_SPIN,0.299,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.501,0,STOP_BEFORE_SPIN,0.347,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.551,0,STOP_BEFORE_SPIN,0.397,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.602,0,STOP_BEFORE_SPIN,0.448,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.652,0,STOP_BEFORE_SPIN,0.498,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.701,0,STOP_BEFORE_SPIN,0.547,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.751,0,STOP_BEFORE_SPIN,0.597,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.802,0,STOP_BEFORE_SPIN,0.648,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.851,0,STOP_BEFORE_SPIN,0.697,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.901,0,STOP_BEFORE_SPIN,0.747,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
4.951,0,STOP_BEFORE_SPIN,0.797,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.001,0,STOP_BEFORE_SPIN,0.847,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.052,0,STOP_BEFORE_SPIN,0.898,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.101,0,STOP_BEFORE_SPIN,0.947,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.151,0,STOP_BEFORE_SPIN,0.997,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.204,0,STOP_BEFORE_SPIN,1.050,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,INICIO_DRIFT_leg0
5.205,0,DRIFT,0.001,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.251,0,DRIFT,0.047,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.303,0,DRIFT,0.099,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.351,0,DRIFT,0.147,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.401,0,DRIFT,0.197,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.452,0,DRIFT,0.248,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.501,0,DRIFT,0.297,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.553,0,DRIFT,0.349,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.601,0,DRIFT,0.397,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.651,0,DRIFT,0.447,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.701,0,DRIFT,0.497,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.752,0,DRIFT,0.548,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.802,0,DRIFT,0.597,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.852,0,DRIFT,0.647,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.901,0,DRIFT,0.697,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
5.951,0,DRIFT,0.747,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.001,0,DRIFT,0.796,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.051,0,DRIFT,0.847,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.103,0,DRIFT,0.898,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.152,0,DRIFT,0.948,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.201,0,DRIFT,0.997,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.252,0,DRIFT,1.047,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.302,0,DRIFT,1.097,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.351,0,DRIFT,1.147,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.401,0,DRIFT,1.197,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.452,0,DRIFT,1.247,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.502,0,DRIFT,1.297,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.551,0,DRIFT,1.347,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.603,0,DRIFT,1.399,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.652,0,DRIFT,1.448,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.701,0,DRIFT,1.497,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.752,0,DRIFT,1.547,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.801,0,DRIFT,1.597,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.852,0,DRIFT,1.647,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.902,0,DRIFT,1.698,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
6.952,0,DRIFT,1.747,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.001,0,DRIFT,1.797,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.052,0,DRIFT,1.848,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.101,0,DRIFT,1.897,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.151,0,DRIFT,1.947,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.203,0,DRIFT,1.998,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.253,0,DRIFT,2.048,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.301,0,DRIFT,2.097,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.351,0,DRIFT,2.147,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.401,0,DRIFT,2.197,0.000,-0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.0,
7.451,1,DRIFT,2.247,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,FIN_DRIFT_leg0_dur2.25s
7.454,1,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.502,1,STOP_BEFORE_DRIVE,0.049,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.551,1,STOP_BEFORE_DRIVE,0.098,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.601,1,STOP_BEFORE_DRIVE,0.148,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.651,1,STOP_BEFORE_DRIVE,0.198,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.702,1,STOP_BEFORE_DRIVE,0.249,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.751,1,STOP_BEFORE_DRIVE,0.298,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.801,1,STOP_BEFORE_DRIVE,0.348,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.852,1,STOP_BEFORE_DRIVE,0.399,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.901,1,STOP_BEFORE_DRIVE,0.448,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
7.951,1,STOP_BEFORE_DRIVE,0.498,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.002,1,STOP_BEFORE_DRIVE,0.549,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.053,1,STOP_BEFORE_DRIVE,0.599,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.101,1,STOP_BEFORE_DRIVE,0.648,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.151,1,STOP_BEFORE_DRIVE,0.698,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.202,1,STOP_BEFORE_DRIVE,0.749,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.253,1,STOP_BEFORE_DRIVE,0.799,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.301,1,STOP_BEFORE_DRIVE,0.848,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.351,1,STOP_BEFORE_DRIVE,0.898,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.402,1,STOP_BEFORE_DRIVE,0.948,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.451,1,STOP_BEFORE_DRIVE,0.998,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.503,1,DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.551,1,DRIVE,0.049,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.603,1,DRIVE,0.101,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.651,1,DRIVE,0.149,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.701,1,DRIVE,0.199,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.751,1,DRIVE,0.249,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.802,1,DRIVE,0.300,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.852,1,DRIVE,0.350,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.901,1,DRIVE,0.399,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
8.952,1,DRIVE,0.450,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.002,1,DRIVE,0.500,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.052,1,DRIVE,0.550,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.102,1,DRIVE,0.599,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.153,1,DRIVE,0.651,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.203,1,DRIVE,0.701,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.251,1,DRIVE,0.749,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.302,1,DRIVE,0.800,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.351,1,DRIVE,0.849,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.401,1,DRIVE,0.899,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.452,1,DRIVE,0.950,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.504,1,DRIVE,1.002,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.552,1,DRIVE,1.050,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.603,1,DRIVE,1.101,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.652,1,DRIVE,1.150,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.701,1,DRIVE,1.199,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.752,1,DRIVE,1.250,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.803,1,DRIVE,1.301,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.851,1,DRIVE,1.349,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.902,1,DRIVE,1.400,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
9.952,1,DRIVE,1.450,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.002,1,DRIVE,1.500,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.053,1,DRIVE,1.551,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.101,1,DRIVE,1.599,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.151,1,DRIVE,1.649,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.201,1,DRIVE,1.699,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.251,1,DRIVE,1.749,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.303,1,DRIVE,1.800,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.352,1,DRIVE,1.850,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.401,1,DRIVE,1.899,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.452,1,DRIVE,1.950,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.504,1,DRIVE,2.002,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.551,1,DRIVE,2.049,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.602,1,DRIVE,2.100,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.652,1,DRIVE,2.150,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.702,1,DRIVE,2.200,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.752,1,DRIVE,2.250,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.801,1,DRIVE,2.299,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.851,1,DRIVE,2.349,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.901,1,DRIVE,2.399,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
10.953,1,DRIVE,2.451,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.002,1,DRIVE,2.500,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.052,1,DRIVE,2.550,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.102,1,DRIVE,2.600,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.152,1,DRIVE,2.650,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.203,1,DRIVE,2.701,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.253,1,DRIVE,2.751,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.301,1,DRIVE,2.799,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.351,1,DRIVE,2.849,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.403,1,DRIVE,2.901,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.452,1,DRIVE,2.950,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.504,1,DRIVE,3.002,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.551,1,DRIVE,3.049,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.603,1,DRIVE,3.101,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.651,1,DRIVE,3.149,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.703,1,DRIVE,3.201,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.751,1,DRIVE,3.249,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.801,1,DRIVE,3.299,0.300,0.000,0.000,0.000,0.000,0.000,1.000,0.000,90.0,
11.855,1,DRIVE,3.353,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,FIN_DRIVE_leg1
11.856,1,STOP_BEFORE_SPIN,0.001,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
11.903,1,STOP_BEFORE_SPIN,0.047,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
11.952,1,STOP_BEFORE_SPIN,0.096,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
12.002,1,STOP_BEFORE_SPIN,0.147,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
12.051,1,STOP_BEFORE_SPIN,0.196,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
12.103,1,STOP_BEFORE_SPIN,0.247,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
12.152,1,STOP_BEFORE_SPIN,0.296,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
12.201,1,STOP_BEFORE_SPIN,0.346,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,90.0,
